ds,product_id,customer_state,n_orders,qty,cancel_qty,revenue,avg_price,avg_freight,n_sellers,pay_total_avg,inst_avg,inst_max,share_credit_card,share_boleto,share_voucher,share_debit_card,dow,month,week_of_year,qty_lag_1,qty_lag_7,qty_lag_14,qty_lag_28,qty_roll_mean_7,qty_roll_mean_28,cancel_lag_1,cancel_lag_7,cancel_lag_14
2016-10-06,2929be0cb603321a26091c3f376d52df,PR,1,1,0,91.28,79.9,11.38,1,91.28,3.0,3.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,2aa489c905e1d41d8c716a6d6912d8c2,RJ,1,1,0,313.58,299.9,13.68,1,313.58,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,2c41d13dc2cf0e9c2e8db8952f0f3ff3,MG,1,1,0,54.72,38.0,16.72,1,218.87,1.0,1.0,0.0,1.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,2c818013dbc95f5cd2d6a393a31813e0,RS,1,1,0,69.35,49.99,19.36,1,69.35,6.0,6.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,33ec1056063990a554e2e2cd85219de5,RJ,1,1,0,74.59,59.9,14.69,1,74.59,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,3cdff94d5455b793b415be775cace03c,RS,1,1,0,173.77,156.97,16.8,1,173.77,3.0,3.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,3e8a0f0a4389aa563b110eab167d99d4,SP,1,1,0,176.23000000000002,159.9,16.33,1,176.23,1.0,1.0,0.0,0.0,0.0,1.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,4e0946aebc8e1d7521219ec1e7380aed,SP,1,1,0,144.94,128.9,16.04,1,144.94,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,508d48ea59be64138f0015d2cb9c75e7,MG,1,2,0,129.16,49.99,14.59,1,129.16,1.0,1.0,0.0,1.0,0.0,0.0,4,10,40,,,,,2.0,2.0,,,
2016-10-06,545085671b9f2d7d2e1a9110b15d838c,SP,1,1,0,653.39,633.0,20.39,1,653.39,1.0,1.0,0.0,1.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,6aeed495dcb87dd06532f70dea6ebb5a,RJ,1,2,0,177.74,59.9,28.97,1,126.12,5.0,5.0,1.0,0.0,0.0,0.0,4,10,40,,,,,2.0,2.0,,,
2016-10-06,6c0d548acd149f30331671548dda66e8,RS,1,1,0,107.37,89.9,17.47,1,107.37,1.0,1.0,0.0,1.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,8b2a1e0d2ee4fa00cd00519b7881203a,CE,1,1,0,594.46,499.99,94.47,1,594.46,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,8bff0b13faf092077c3bba691c07ff16,SC,1,1,0,126.25,109.99,16.26,1,126.25,6.0,6.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,8d3995daf4103cf13ff5400bf66c1587,RJ,1,1,0,50.86,39.9,10.96,1,50.86,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,95c40b993a22463c83beb5c51a03d46c,SP,1,1,0,35.42,20.9,14.52,1,35.42,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,990ecadcf56234a68b3a0af8d01c0d8a,SP,1,1,0,74.83,59.9,14.93,1,74.83,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,9d86a51639004c70d7b6037f43ecc070,PR,1,1,0,156.22,139.99,16.23,1,156.22,7.0,7.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,a10553a1882cc51b8910c246613fb0b0,SC,1,1,0,85.82,59.9,25.92,1,85.82,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,a18c130946b89ab774bc5948fe71e2a5,SP,1,1,0,25.96,15.0,10.96,1,25.96,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,a671b5c0b737258c5a3262826e3dd9c5,SP,1,1,0,116.16000000000001,99.9,16.26,1,116.16,10.0,10.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,a6b32d26b9f925954b1cd8339f664a6a,DF,1,1,0,55.95,39.9,16.05,1,55.95,5.0,5.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,a760ef0bb70c954d79e62ec6023d380c,ES,1,1,0,89.16000000000001,69.9,19.26,1,89.16,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,aafec8ef0f0e7bf2f2b811450df61818,PR,1,2,0,95.66,24.9,22.93,1,81.9,5.0,5.0,1.0,0.0,0.0,0.0,4,10,40,,,,,2.0,2.0,,,
2016-10-06,b4763c2caeeac2424b64aa199789b81b,MG,1,1,0,54.71,38.0,16.71,1,218.87,1.0,1.0,0.0,1.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,bb0697bdc552a255c992d331ca09afe3,SP,1,1,0,91.16,79.99,11.17,1,91.16,7.0,7.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,bd3024f7222c241a5e112251621397cb,PR,1,1,0,33.42,18.9,14.52,1,33.42,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,bef13288a0f8b26d763411ced1dfa268,SP,1,1,0,90.23,64.9,25.33,1,90.23,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,c2c503e76e239d461b3e92222f6b49c5,GO,1,1,0,61.06,41.99,19.07,1,61.06,3.0,3.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,c66d6e9a7e915171e7e3102f9afee78c,SP,1,1,0,99.23,88.0,11.23,1,99.23,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,cf1d8e226162a1d0ad61f29b7ed72d82,SP,1,1,0,51.62,48.0,3.62,1,250.69,10.0,10.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,d38b73f9519632415b56acb83abc77fa,RN,1,2,0,467.20000000000005,199.9,33.7,1,467.2,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,2.0,2.0,,,
2016-10-06,dca18a6e2fb6da75092ed874094ed7b6,SP,1,1,0,47.54,31.89,15.65,1,47.54,2.0,2.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,e7ffaa35a5caaca3366f5cc5705b5fb2,MG,1,1,0,61.64,49.9,11.74,1,61.64,3.0,3.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,e96867993d08fadbc6f828871885f897,SP,1,1,0,297.34999999999997,279.9,17.45,1,297.35,5.0,5.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,e9b3cf27d68caa64832c4a7c460abcb9,SP,1,1,0,199.07,177.9,21.17,1,250.69,10.0,10.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,eba7488e1c67729f045ab43fac426f2e,SP,2,3,0,802.47,249.9,17.59,1,445.81666666666666,6.0,8.0,1.0,0.0,0.0,0.0,4,10,40,,,,,2.0,2.0,,,
2016-10-06,f38ce47371f868581f8c2df4ffa47fb6,RJ,1,1,1,1400.74,1299.99,100.75,1,1400.74,10.0,10.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,f3dd572f31692bb5b6ab21d2af0673b1,RJ,1,1,0,162.6,136.9,25.7,1,162.6,5.0,5.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,f422d0d9f8b5f7c27289382b14b61248,RJ,1,1,0,87.57,69.99,17.58,1,87.57,3.0,3.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-06,f9bb291280bceedf7840b89e1e75b89c,SP,1,1,0,51.94,39.99,11.95,1,51.94,1.0,1.0,1.0,0.0,0.0,0.0,4,10,40,,,,,1.0,1.0,,,
2016-10-07,05fca08b4d54ab5d1d371db7d5534136,SE,1,1,0,176.85000000000002,161.55,15.3,1,176.85,3.0,3.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,21fb5057dd6a737df6851a7ab7a130da,PR,1,1,0,69.49,49.0,20.49,1,69.49,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,2636a9812d151c718b53387171ce08be,SP,1,1,0,41.93,30.97,10.96,1,41.93,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,34239894e175b17d8c84edc6c73b4dad,SP,1,1,0,42.42,27.9,14.52,1,42.42,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,3d37da85f5e66558333fb5daee494736,SP,2,2,0,175.06,69.9,17.63,1,87.53,1.0,1.0,0.5,0.5,0.0,0.0,5,10,40,,,,,2.0,2.0,,,
2016-10-07,46d66b9ad911a2cea5e3c9127aa7fac5,RS,1,2,0,401.3,178.9,21.75,1,401.3,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,2.0,2.0,,,
2016-10-07,4c72e6d081c8a1b5430351d015eb86ba,MG,1,1,0,212.32000000000002,193.8,18.52,1,212.32,9.0,9.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,4d7ccacbf7d2dd3e566cf5f149fb92e8,MG,1,1,0,170.3,153.0,17.3,1,170.3,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,4e0946aebc8e1d7521219ec1e7380aed,SP,1,1,0,144.94,128.9,16.04,1,144.94,4.0,4.0,1.0,0.0,0.0,0.0,5,10,40,1.0,,,,1.0,1.0,0.0,,
2016-10-07,4e77e23d6c2215228d4ab312c0b8d405,SP,1,1,0,47.42,32.9,14.52,1,47.42,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,5008f57a319af1670091cd1d64656910,SP,1,1,0,237.97,212.4,25.57,1,237.97,2.0,2.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,525a5744fb5d26e4035d0610446900c5,MG,1,1,0,72.6,58.0,14.6,1,72.6,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,54c31c4585d30843421c7ea07d80f84e,AL,1,1,0,53.3,32.5,20.8,1,53.3,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,5e57a146ccdca976190821a00a059ebf,RJ,1,1,0,354.34999999999997,339.9,14.45,1,354.35,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,636f5be2cd52da4047bb73b7b15329e3,RJ,1,1,0,147.08,132.0,15.08,1,147.08,3.0,3.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,6dab56beb5263f0d554cae5c55809208,CE,1,1,0,64.4,39.7,24.7,1,64.4,3.0,3.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,6e2c62713ec17c681eacdf653dddb4e5,RJ,1,1,0,611.56,590.0,21.56,1,611.56,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,79938780eb7ffb7289f59a9a283bc06b,PR,1,1,0,71.21,59.9,11.31,1,71.21,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,896a64a7f34cdfef2c60ce59fa2a148f,RJ,1,3,0,181.58999999999997,44.9,15.63,1,181.59,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,3.0,3.0,,,
2016-10-07,8a8ffceebd3e62e6b982760275d38128,RJ,1,1,0,149.54000000000002,131.99,17.55,1,149.54,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,8bc9dee0f2da0b7ad43095be7ad8414f,RS,1,1,0,455.01,399.0,56.01,1,455.01,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,9805b37a2e4983fb5dbb5c8168590c44,RS,1,1,0,113.17,89.9,23.27,1,113.17,2.0,2.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,989fd236458b9c0410bc6e1cf23cde4d,MG,1,1,0,63.72,49.0,14.72,1,72.02,7.0,7.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,a063b454bac19ab435a4594bab9b9eed,SP,1,1,0,415.68,379.98,35.7,1,415.68,1.0,1.0,0.5,0.0,0.5,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,a07f07c939807b4c970452eb30a130e6,PR,1,1,0,265.95,249.0,16.95,1,265.95,3.0,3.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,a694f2632fae82ef419fd71587103dc9,SP,1,1,0,160.44,138.0,22.44,1,160.44,8.0,8.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,a819714dd23a6ac18b1be2b13686017b,MG,1,1,0,66.03,51.5,14.53,1,66.03,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,aad225c687cc75ba1148d41f2ce414c2,RN,1,1,0,41.18,18.9,22.28,1,41.18,2.0,2.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,abba22ec8f8647474e51e996d74da8e7,SP,1,1,0,286.54999999999995,269.9,16.65,1,286.55,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,b11456f416365fcb044ae90260691ccd,SP,1,1,0,96.23,79.9,16.33,1,96.23,3.0,3.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,bcaa4355b2521984b94978febf3f2b10,SP,1,1,0,51.800000000000004,39.99,11.81,1,51.8,1.0,1.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,c50663262403f916d58303c231e7ed3a,SP,1,1,0,85.58,73.35,12.23,1,85.58,2.0,2.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,c66def7098f4d87751f40c3a4855ced1,RJ,1,1,0,111.22,99.99,11.23,1,111.22,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,d0b92134fa97a1ead038775a821847ea,SP,1,1,0,40.95,29.99,10.96,1,40.95,4.0,4.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,d5448c89ef7dc8228e12ae75e180ba74,SP,1,1,0,29.86,18.9,10.96,1,29.86,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,d5f4f441812a9a67cf8fa6d6019192c8,SP,1,1,0,192.55,174.9,17.65,1,192.55,7.0,7.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,db7a58cce179f80f562fb714ceee9319,SP,1,2,0,224.32000000000002,99.9,12.26,1,224.32,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,2.0,2.0,,,
2016-10-07,e00d2c49504aeaf7acdc9ff7cf8a6107,RJ,1,2,0,521.46,249.99,10.74,1,521.46,1.0,1.0,0.0,1.0,0.0,0.0,5,10,40,,,,,2.0,2.0,,,
2016-10-07,e41a6ac2f57a273eb0d214c7cbab5db9,SP,1,1,0,150.46,129.97,20.49,1,150.46,6.0,6.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,e9eebb8e8ba0fadb9020f8ba1c003b48,RJ,1,1,0,363.51,349.9,13.61,1,363.51,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,eba7488e1c67729f045ab43fac426f2e,RJ,1,1,1,263.93,249.9,14.03,1,263.93,2.0,2.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,eba7488e1c67729f045ab43fac426f2e,RS,1,1,0,270.75,249.9,20.85,1,270.75,5.0,5.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-07,ecf23a6c1689e2bed38171ececac6138,SP,1,3,0,363.39000000000004,109.90000000000002,11.229999999999999,1,363.39000000000004,10.0,10.0,1.0,0.0,0.0,0.0,5,10,40,,,,,2.0,2.0,,,
2016-10-07,f0f3c686ec837b27ec9da08762d85317,AL,1,1,0,76.6,49.99,26.61,1,76.6,6.0,6.0,1.0,0.0,0.0,0.0,5,10,40,,,,,1.0,1.0,,,
2016-10-08,04df667e73ca2fab4b9a97c86466b699,BA,1,1,0,674.3299999999999,649.17,25.16,1,674.33,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,0ab80f38a21093b448518f68efe82c24,MA,1,1,0,44.739999999999995,19.9,24.84,1,44.74,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,0fc6914383c2bea767a9562c9d8b43a1,SP,1,1,0,58.41,43.89,14.52,1,58.41,1.0,1.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,1097d069f21f90425a11bb3293ca1d87,CE,1,1,0,149.39,119.99,29.4,1,149.39,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,1dcff375b928a1807562ea4a895a8046,SP,1,1,0,86.92,74.9,12.02,1,86.92,6.0,6.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,21fb5057dd6a737df6851a7ab7a130da,DF,1,2,0,143.4,49.0,22.7,1,143.4,4.0,4.0,1.0,0.0,0.0,0.0,6,10,40,,,,,2.0,2.0,,,
2016-10-08,269e87010f6d5e57015a90b00983e334,DF,1,1,0,51.05,35.0,16.05,1,51.05,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,2b50a33b93e3b489f648b9166a62e13d,SP,1,1,0,66.7,59.9,6.8,1,249.72,7.0,7.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,2ef9d434efcd0544c16be36a03c7652a,RJ,1,1,0,313.71999999999997,299.9,13.82,1,313.72,2.0,2.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,36696562bef043d7e07305d62baf5ca7,SP,1,1,0,183.02,159.9,23.12,1,249.72,7.0,7.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,3c980d4656c6379e6dfd704a2cc48a88,RJ,1,1,0,261.92,249.99,11.93,1,261.92,2.0,2.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,42d2add84cc80443a8128adc87b6a958,SC,1,1,0,319.09,299.9,19.19,1,319.09,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,473795a355d29305c3ea6b156833adf5,CE,1,1,0,85.08,59.9,25.18,1,85.08,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,50908a7240199b240e6d857e740cafd8,MG,1,1,0,256.65,239.9,16.75,1,256.65,6.0,6.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,52b668edc0d0c20cd9319bfda4019597,PA,1,1,0,76.1,59.9,16.2,1,260.7,2.0,2.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,5a6b04657a4c5ee34285d1e4619a96b4,PR,1,1,0,64.48,54.99,9.49,1,64.48,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,5e57a146ccdca976190821a00a059ebf,GO,1,1,0,361.16999999999996,339.9,21.27,1,361.17,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,5e80fe2cee2f6de9a494047ed35a2fe3,SP,1,1,0,82.08,69.99,12.09,1,82.08,1.0,1.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,661e3bba6bdb874638367462b49ae590,RJ,1,1,0,30.42,15.9,14.52,1,30.42,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,6c0163ecd7df58f4240f9a83ca6079c7,MG,1,1,0,134.91,119.9,15.01,1,134.91,1.0,1.0,0.5,0.0,0.5,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,6c32e1f7898b6a905ee6ccf087461abd,SP,1,1,0,139.89000000000001,129.99,9.9,1,139.89,1.0,1.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,7cd29da0653abeb444703cc5a957f479,GO,1,1,0,68.72,49.9,18.82,1,68.72,4.0,4.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,8814a3da37fb9673a5ac06f82a2a00a9,PA,1,2,0,184.6,59.9,32.4,1,260.7,2.0,2.0,1.0,0.0,0.0,0.0,6,10,40,,,,,2.0,2.0,,,
2016-10-08,9805b37a2e4983fb5dbb5c8168590c44,SP,1,2,0,207.22000000000003,89.9,13.71,1,207.22,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,2.0,2.0,,,
2016-10-08,9c7bdf67b06b419aefb93cfdfc96c55d,SP,1,1,0,30.22,21.5,8.72,1,30.22,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,9fe172fa8e662ca8572cf12abf8bce23,SP,1,1,0,60.86,49.9,10.96,1,60.86,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,ac6c24af9f913c9375a3ea77883bda6e,SP,1,1,0,45.96,35.0,10.96,1,45.96,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,b864b103180d5a6a3f830e67f93e8735,SP,1,1,0,92.97,83.9,9.07,1,92.97,5.0,5.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,bcb4f6803e8889a70dc5ed14c2f5f785,SP,1,1,0,75.92999999999999,64.8,11.13,1,75.93,7.0,7.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,bfe05de8c1ac3259ae43ada77182d840,PI,1,1,0,246.09,210.0,36.09,1,246.09,4.0,4.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,c29a770821480abc0e0150220a24e7cc,PE,1,1,0,76.50999999999999,49.9,26.61,1,76.51,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,c351fada6ffa67ee3876b1cc568a90b0,SP,1,1,0,61.160000000000004,49.99,11.17,1,61.16,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,c62dee961914cc2e49239963b04258ec,ES,1,1,0,783.22,689.99,93.23,1,783.22,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,c66def7098f4d87751f40c3a4855ced1,RJ,1,1,1,111.22,99.99,11.23,1,111.22,5.0,5.0,1.0,0.0,0.0,0.0,6,10,40,1.0,,,,1.0,1.0,0.0,,
2016-10-08,cac8035fdb858496d8e1b60ba8907d24,SP,1,1,0,971.96,949.99,21.97,1,971.96,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,d26580768894ea0cdc9f19dc672956c2,BA,1,1,0,204.38,169.99,34.39,1,204.38,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,d38001d747d4cd832d1ceb2c2d3ca15d,SP,1,1,0,31.92,17.8,14.12,1,31.92,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,e12685e3aebb14bb04c2b22992de81cd,SP,1,1,0,420.08,399.99,20.09,1,420.08,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,ec1600d8f15b93ce3e402f522696a18c,RJ,1,1,0,449.65,389.0,60.65,1,449.65,1.0,1.0,0.0,1.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,f3412532ea4da687eaa6943639812bc3,RJ,1,1,0,150.99,134.9,16.09,1,150.99,2.0,2.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,fb21cbf5cf37c8282a583cf8b6e770dc,PE,1,1,0,102.69,75.9,26.79,1,102.69,3.0,3.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-08,fd8a5b9a8a79d7ba0739d69be5dc5aa1,RJ,1,1,0,1423.55,1399.0,24.55,1,1423.55,10.0,10.0,1.0,0.0,0.0,0.0,6,10,40,,,,,1.0,1.0,,,
2016-10-09,0980718a7bdcf89f5848b202b6394965,SC,1,1,0,98.83,79.99,18.84,1,98.83,9.0,9.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,1d9c26a3cc1a9a167955e3922b597210,SP,1,1,0,22.86,11.9,10.96,1,22.86,2.0,2.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,1e571e871a93944c5c48e6226f2cd94e,RJ,1,1,1,104.6,87.99,16.61,1,104.6,4.0,4.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,269e87010f6d5e57015a90b00983e334,RS,1,1,0,51.05,35.0,16.05,1,51.05,1.0,1.0,0.5,0.0,0.5,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,2d78dc9b1f4a5d1ceb28287b82d85b86,SP,1,1,0,49.21,39.9,9.31,1,109.02,6.0,6.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,473795a355d29305c3ea6b156833adf5,SP,1,1,1,60.379999999999995,59.9,0.48,1,140.22,2.0,2.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.5,1.5,,,
2016-10-09,4a90b44b456e79e7a33435fdd36e551f,MG,1,1,0,419.06,380.0,39.06,1,419.06,5.0,5.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
2016-10-09,4af813a3e5bc89370ef80fe126542076,SP,1,1,0,613.78,549.99,63.79,1,613.78,10.0,10.0,1.0,0.0,0.0,0.0,0,10,40,,,,,1.0,1.0,,,
